T  Ainit Etat
1075 33 1.8
1075 34 2
1075 35 2
1075 36 2
1075 37 2
1075 38 2
1075 39 2
1075 40 2
1075 41 2
1075 42 2
1075 43 2
1075 44 2
1075 45 2
1075 46 2
1075 47 2
1075 48 2
1075 49 2
1075 50 2
1080 0 0
1080 1 0
1080 2 0
1080 3 0
1080 4 0
1080 5 0
1080 6 0.2
1080 7 0.2
1080 8 0.6
1080 9 0.4
1080 10 0.6
1080 11 0.8
1080 12 0.8
1080 13 0.4
1080 14 1.4
1080 15 0.8
1080 16 0.8
1080 17 1.8
1080 18 1.6
1080 19 1.2
1080 20 1.6
1080 21 2
1080 22 1.2
1080 23 1.6
1080 24 1.6
1080 25 1.6
1080 26 1.8
1080 27 2
1080 28 1.8
1080 29 2
1080 30 2
1080 31 1.8
1080 32 1.8
1080 33 2
1080 34 1.8
1080 35 2
1080 36 2
1080 37 2
1080 38 2
1080 39 2
1080 40 2
1080 41 2
1080 42 1.8
1080 43 2
1080 44 2
1080 45 2
1080 46 2
1080 47 2
1080 48 2
1080 49 2
1080 50 2
1085 0 0
1085 1 0
1085 2 0
1085 3 0
1085 4 0
1085 5 0.2
1085 6 0
1085 7 0
1085 8 0.2
1085 9 0.2
1085 10 0.4
1085 11 0.8
1085 12 0.8
1085 13 0.6
1085 14 0.6
1085 15 1.4
1085 16 1.2
1085 17 1.4
1085 18 1.4
1085 19 1.4
1085 20 1.2
1085 21 1.2
1085 22 1.8
1085 23 1.6
1085 24 1
1085 25 2
1085 26 2
1085 27 1.8
1085 28 1.4
1085 29 2
1085 30 2
1085 31 1.8
1085 32 2
1085 33 2
1085 34 2
1085 35 2
1085 36 2
1085 37 1.8
1085 38 2
1085 39 2
1085 40 2
1085 41 2
1085 42 2
1085 43 2
1085 44 2
1085 45 2
1085 46 2
1085 47 2
1085 48 2
1085 49 2
1085 50 2
1090 0 0
1090 1 0
1090 2 0
1090 3 0
1090 4 0
1090 5 0.2
1090 6 0
1090 7 0.4
1090 8 0
1090 9 0.2
1090 10 0.8
1090 11 0.6
1090 12 0.4
1090 13 0.8
1090 14 0.8
1090 15 0.8
1090 16 0.8
1090 17 0.8
1090 18 1.6
1090 19 1.6
1090 20 1.2
1090 21 1.4
1090 22 1.4
1090 23 1.2
1090 24 1.4
1090 25 1.2
1090 26 1.6
1090 27 1.6
1090 28 1.6
1090 29 1.6
1090 30 2
1090 31 1.4
1090 32 2
1090 33 1.8
1090 34 1.8
1090 35 1.8
1090 36 2
1090 37 2
1090 38 2
1090 39 2
1090 40 2
1090 41 2
1090 42 2
1090 43 1.6
1090 44 2
1090 45 2
1090 46 2
1090 47 2
1090 48 2
1090 49 2
1090 50 2
1095 0 0
1095 1 0
1095 2 0
1095 3 0
1095 4 0
1095 5 0
1095 6 0
1095 7 0.2
1095 8 0.2
1095 9 0.4
1095 10 0.6
1095 11 0.4
1095 12 0.2
1095 13 1.2
1095 14 0.6
1095 15 1
1095 16 1
1095 17 0.6
1095 18 1.2
1095 19 1
1095 20 1.2
1095 21 1
1095 22 1.6
1095 23 1.6
1095 24 1.2
1095 25 2
1095 26 1.8
1095 27 1.4
1095 28 2
1095 29 1.6
1095 30 2
1095 31 2
1095 32 1.8
1095 33 1.6
1095 34 1.8
1095 35 1.6
1095 36 2
1095 37 2
1095 38 2
1095 39 2
1095 40 2
1095 41 1.8
1095 42 2
1095 43 2
1095 44 2
1095 45 2
1095 46 2
1095 47 2
1095 48 2
1095 49 2
1095 50 2
1100 0 0
1100 1 0
1100 2 0
1100 3 0
1100 4 0
1100 5 0
1100 6 0
1100 7 0
1100 8 0.2
1100 9 0
1100 10 0.2
1100 11 0
1100 12 0.2
1100 13 0.6
1100 14 1.2
1100 15 0.2
1100 16 0.6
1100 17 1.4
1100 18 0.6
1100 19 0.6
1100 20 1.4
1100 21 1
1100 22 1.2
1100 23 1.2
1100 24 1.2
1100 25 1.6
1100 26 1.6
1100 27 1.6
1100 28 1.8
1100 29 1.8
1100 30 1.8
1100 31 1.6
1100 32 2
1100 33 1.8
1100 34 1.8
1100 35 1.8
1100 36 1.6
1100 37 2
1100 38 2
1100 39 2
1100 40 1.8
1100 41 2
1100 42 1.8
1100 43 2
1100 44 2
1100 45 2
1100 46 2
1100 47 2
1100 48 2
1100 49 2
1100 50 2
1105 0 0
1105 1 0
1105 2 0
1105 3 0
1105 4 0
1105 5 0
1105 6 0
1105 7 0.2
1105 8 0
1105 9 0.2
1105 10 0.2
1105 11 0.4
1105 12 0.8
1105 13 0.4
1105 14 0.2
1105 15 0.6
1105 16 0.6
1105 17 0.6
1105 18 1
1105 19 1
1105 20 1
1105 21 1
1105 22 1.4
1105 23 0.8
1105 24 1
1105 25 1.6
1105 26 1.2
1105 27 1.6
1105 28 1.6
1105 29 1.6
1105 30 1.8
1105 31 1.6
1105 32 1.4
1105 33 1.6
1105 34 1.8
1105 35 1.6
1105 36 1.8
1105 37 1.8
1105 38 1.8
1105 39 2
1105 40 2
1105 41 2
1105 42 2
1105 43 2
1105 44 2
1105 45 2
1105 46 2
1105 47 2
1105 48 1.6
1105 49 2
1105 50 2
1110 0 0
1110 1 0
1110 2 0
1110 3 0
1110 4 0
1110 5 0
1110 6 0
1110 7 0.2
1110 8 0
1110 9 0
1110 10 0
1110 11 0
1110 12 0.4
1110 13 0.2
1110 14 0.6
1110 15 0.6
1110 16 0.8
1110 17 0.4
1110 18 0.8
1110 19 0.6
1110 20 0.6
1110 21 0.2
1110 22 0.8
1110 23 1
1110 24 1.4
1110 25 1
1110 26 0.8
1110 27 1.2
1110 28 1.6
1110 29 1.8
1110 30 1
1110 31 1
1110 32 1.8
1110 33 1.6
1110 34 1.4
1110 35 1.4
1110 36 2
1110 37 1.6
1110 38 2
1110 39 1.8
1110 40 1.8
1110 41 2
1110 42 2
1110 43 2
1110 44 1.8
1110 45 1.6
1110 46 2
1110 47 2
1110 48 1.8
1110 49 2
1110 50 1.8
1115 0 0
1115 1 0
1115 2 0
1115 3 0
1115 4 0
1115 5 0
1115 6 0.2
1115 7 0.2
1115 8 0
1115 9 0
1115 10 0.2
1115 11 0
1115 12 0.4
1115 13 0
1115 14 0.2
1115 15 0.8
1115 16 0.4
1115 17 0.2
1115 18 1
1115 19 1.2
1115 20 0.8
1115 21 1
1115 22 1
1115 23 1
1115 24 1.6
1115 25 1.2
1115 26 1.4
1115 27 1.6
1115 28 1.4
1115 29 1.2
1115 30 1.8
1115 31 1
1115 32 1.6
1115 33 1.4
1115 34 1.4
1115 35 1.2
1115 36 2
1115 37 1.2
1115 38 1.6
1115 39 1.8
1115 40 2
1115 41 1.8
1115 42 1.8
1115 43 1.8
1115 44 1.6
1115 45 1.8
1115 46 1.8
1115 47 1.8
1115 48 1.8
1115 49 2
1115 50 1.8
1120 0 0
1120 1 0
1120 2 0
1120 3 0
1120 4 0
1120 5 0
1120 6 0
1120 7 0
1120 8 0
1120 9 0.2
1120 10 0.4
1120 11 0.2
1120 12 0.4
1120 13 0.2
1120 14 0
1120 15 0.6
1120 16 0.4
1120 17 0.6
1120 18 0.2
1120 19 0.8
1120 20 0.6
1120 21 0.8
1120 22 0.6
1120 23 1.2
1120 24 0.6
1120 25 1.2
1120 26 1.2
1120 27 1
1120 28 1
1120 29 1
1120 30 0.8
1120 31 1.2
1120 32 1
1120 33 1
1120 34 1
1120 35 1.6
1120 36 1.8
1120 37 1.4
1120 38 2
1120 39 1.8
1120 40 1.8
1120 41 1.8
1120 42 1.6
1120 43 1.4
1120 44 1.8
1120 45 1.8
1120 46 2
1120 47 1.8
1120 48 1.4
1120 49 1.8
1120 50 1.8
1125 0 0
1125 1 0
1125 2 0
1125 3 0
1125 4 0
1125 5 0
1125 6 0
1125 7 0
1125 8 0.2
1125 9 0
1125 10 0
1125 11 0
1125 12 0
1125 13 0
1125 14 0.2
1125 15 0.4
1125 16 0
1125 17 0.6
1125 18 0
1125 19 0.4
1125 20 0.4
1125 21 0.8
1125 22 1
1125 23 0.4
1125 24 0.6
1125 25 0.8
1125 26 0.6
1125 27 0.6
1125 28 1
1125 29 1.2
1125 30 1.4
1125 31 1.2
1125 32 1
1125 33 1.2
1125 34 1.2
1125 35 1.4
1125 36 1.8
1125 37 1.8
1125 38 1.6
1125 39 1.6
1125 40 1.8
1125 41 2
1125 42 1.4
1125 43 2
1125 44 1.8
1125 45 2
1125 46 2
1125 47 2
1125 48 2
1125 49 1.6
1125 50 1.6
1130 0 0
1130 1 0
1130 2 0
1130 3 0
1130 4 0
1130 5 0
1130 6 0
1130 7 0
1130 8 0
1130 9 0
1130 10 0.2
1130 11 0
1130 12 0
1130 13 0
1130 14 0
1130 15 0
1130 16 0.4
1130 17 0.4
1130 18 0.2
1130 19 0.6
1130 20 0.2
1130 21 0.2
1130 22 0.8
1130 23 1.2
1130 24 1
1130 25 0.8
1130 26 1.4
1130 27 1
1130 28 1
1130 29 1
1130 30 1.4
1130 31 0.6
1130 32 1.2
1130 33 0.8
1130 34 0.6
1130 35 1.4
1130 36 1.2
1130 37 1.4
1130 38 1.8
1130 39 1.2
1130 40 0.8
1130 41 1.6
1130 42 1.2
1130 43 1.2
1130 44 1.6
1130 45 1.2
1130 46 1.2
1130 47 1.6
1130 48 1.6
1130 49 1.8
1130 50 1.8
1135 0 0
1135 1 0
1135 2 0
1135 3 0
1135 4 0
1135 5 0
1135 6 0
1135 7 0
1135 8 0
1135 9 0.2
1135 10 0.2
1135 11 0
1135 12 0.2
1135 13 0
1135 14 0.2
1135 15 0
1135 16 0.4
1135 17 0.4
1135 18 0.2
1135 19 0.2
1135 20 0.2
1135 21 0.2
1135 22 0.2
1135 23 0.2
1135 24 0.2
1135 25 0
1135 26 1
1135 27 0.8
1135 28 0.8
1135 29 0.8
1135 30 0.8
1135 31 0.6
1135 32 0.4
1135 33 1.2
1135 34 0.4
1135 35 1
1135 36 0.8
1135 37 1
1135 38 1.2
1135 39 1
1135 40 1.6
1135 41 1.4
1135 42 1.8
1135 43 1.4
1135 44 1.2
1135 45 1.8
1135 46 2
1135 47 1.8
1135 48 1.8
1135 49 1.8
1135 50 1.8
1140 0 0
1140 1 0
1140 2 0
1140 3 0
1140 4 0
1140 5 0
1140 6 0
1140 7 0
1140 8 0
1140 9 0
1140 10 0
1140 11 0.2
1140 12 0
1140 13 0
1140 14 0
1140 15 0
1140 16 0
1140 17 0.4
1140 18 0
1140 19 0.2
1140 20 0.2
1140 21 0.2
1140 22 0.2
1140 23 0
1140 24 0
1140 25 0.4
1140 26 0.2
1140 27 0.2
1140 28 0.4
1140 29 0.4
1140 30 1
1140 31 0.8
1140 32 0.8
1140 33 1.2
1140 34 0.4
1140 35 0.8
1140 36 1
1140 37 1
1140 38 0.6
1140 39 1.6
1140 40 1.2
1140 41 0.8
1140 42 1.2
1140 43 1.2
1140 44 1
1140 45 1.6
1140 46 1.2
1140 47 1.4
1140 48 1.4
1140 49 1.6
1140 50 1.6
1145 0 0
1145 1 0
1145 2 0
1145 3 0
1145 4 0
1145 5 0
1145 6 0
1145 7 0
1145 8 0
1145 9 0
1145 10 0
1145 11 0
1145 12 0
1145 13 0.4
1145 14 0
1145 15 0.2
1145 16 0
1145 17 0
1145 18 0
1145 19 0.4
1145 20 0.2
1145 21 0.2
1145 22 0
1145 23 0
1145 24 0.2
1145 25 0.8
1145 26 0.4
1145 27 0.2
1145 28 0.4
1145 29 0.8
1145 30 0.4
1145 31 0.6
1145 32 0.8
1145 33 0.6
1145 34 0.8
1145 35 0.4
1145 36 1.2
1145 37 1.4
1145 38 1.2
1145 39 1.4
1145 40 1.2
1145 41 1.2
1145 42 1.2
1145 43 0.6
1145 44 1
1145 45 1.2
1145 46 1.6
1145 47 1.8
1145 48 1.2
1145 49 1.6
1145 50 1.2
1150 0 0
1150 1 0
1150 2 0
1150 3 0
1150 4 0
1150 5 0
1150 6 0
1150 7 0
1150 8 0
1150 9 0
1150 10 0
1150 11 0
1150 12 0
1150 13 0
1150 14 0
1150 15 0
1150 16 0
1150 17 0
1150 18 0
1150 19 0
1150 20 0.2
1150 21 0.6
1150 22 0
1150 23 0
1150 24 0.6
1150 25 0.2
1150 26 0.2
1150 27 0.4
1150 28 0.8
1150 29 0.4
1150 30 0.4
1150 31 0.2
1150 32 1.2
1150 33 0.2
1150 34 0.8
1150 35 0.4
1150 36 0.8
1150 37 1
1150 38 0.8
1150 39 0.8
1150 40 0.8
1150 41 1.2
1150 42 1.2
1150 43 1
1150 44 1.4
1150 45 1.6
1150 46 1.4
1150 47 1.2
1150 48 1
1150 49 1.6
1150 50 1.6
1155 0 0
1155 1 0
1155 2 0
1155 3 0
1155 4 0
1155 5 0
1155 6 0
1155 7 0
1155 8 0
1155 9 0
1155 10 0
1155 11 0
1155 12 0.2
1155 13 0
1155 14 0
1155 15 0
1155 16 0
1155 17 0
1155 18 0
1155 19 0.2
1155 20 0
1155 21 0
1155 22 0
1155 23 0
1155 24 0.2
1155 25 0.4
1155 26 0.4
1155 27 0
1155 28 0.6
1155 29 0
1155 30 0.2
1155 31 0.8
1155 32 0.2
1155 33 0.4
1155 34 0.6
1155 35 0.6
1155 36 0.8
1155 37 0.2
1155 38 0.6
1155 39 0.6
1155 40 1
1155 41 0.8
1155 42 1.2
1155 43 1
1155 44 0.6
1155 45 1
1155 46 1
1155 47 1
1155 48 1.2
1155 49 0.6
1155 50 0.8
1160 0 0
1160 1 0
1160 2 0
1160 3 0
1160 4 0
1160 5 0
1160 6 0
1160 7 0
1160 8 0
1160 9 0
1160 10 0
1160 11 0
1160 12 0
1160 13 0
1160 14 0.2
1160 15 0
1160 16 0
1160 17 0
1160 18 0
1160 19 0
1160 20 0
1160 21 0.2
1160 22 0
1160 23 0
1160 24 0
1160 25 0
1160 26 0.2
1160 27 0
1160 28 0.2
1160 29 0.4
1160 30 0.4
1160 31 0.6
1160 32 0.2
1160 33 0.2
1160 34 0
1160 35 0.4
1160 36 0.8
1160 37 0.2
1160 38 0.4
1160 39 0.8
1160 40 0.4
1160 41 0.6
1160 42 0.2
1160 43 0.4
1160 44 0.2
1160 45 1
1160 46 0.6
1160 47 1.4
1160 48 0.6
1160 49 1
1160 50 1.6
1165 0 0
1165 1 0
1165 2 0
1165 3 0
1165 4 0
1165 5 0
1165 6 0
1165 7 0
1165 8 0
1165 9 0
1165 10 0
1165 11 0
1165 12 0
1165 13 0
1165 14 0
1165 15 0
1165 16 0
1165 17 0
1165 18 0
1165 19 0
1165 20 0
1165 21 0.2
1165 22 0.2
1165 23 0
1165 24 0
1165 25 0.2
1165 26 0.2
1165 27 0.4
1165 28 0.2
1165 29 0.2
1165 30 0.2
1165 31 0
1165 32 0
1165 33 0.2
1165 34 0.6
1165 35 0.8
1165 36 0.4
1165 37 0.2
1165 38 0.6
1165 39 0.8
1165 40 0.6
1165 41 0.2
1165 42 0.6
1165 43 1
1165 44 0.4
1165 45 1.4
1165 46 0.6
1165 47 1
1165 48 0.8
1165 49 1.4
1165 50 0.2
1170 0 0
1170 1 0
1170 2 0
1170 3 0
1170 4 0
1170 5 0
1170 6 0
1170 7 0
1170 8 0
1170 9 0
1170 10 0
1170 11 0
1170 12 0
1170 13 0
1170 14 0
1170 15 0
1170 16 0.2
1170 17 0.2
1170 18 0
1170 19 0
1170 20 0
1170 21 0.2
1170 22 0
1170 23 0
1170 24 0
1170 25 0
1170 26 0
1170 27 0
1170 28 0.2
1170 29 0.2
1170 30 0.2
1170 31 0.2
1170 32 0.4
1170 33 0.2
1170 34 0.2
1170 35 0.2
1170 36 0.8
1170 37 0.2
1170 38 0.2
1170 39 0.4
1170 40 0.8
1170 41 0.4
1170 42 0.6
1170 43 0.4
1170 44 0.2
1170 45 0.8
1170 46 0.4
1170 47 0.6
1170 48 0.4
1170 49 0.6
1170 50 0.6
1175 0 0
1175 1 0
1175 2 0
1175 3 0
1175 4 0
1175 5 0
1175 6 0
1175 7 0
1175 8 0
1175 9 0
1175 10 0
1175 11 0
1175 12 0
1175 13 0
1175 14 0
1175 15 0
1175 16 0
1175 17 0
1175 18 0
1175 19 0
1175 20 0
1175 21 0
1175 22 0
1175 23 0
1175 24 0.2
1175 25 0
1175 26 0
1175 27 0
1175 28 0
1175 29 0
1175 30 0.2
1175 31 0.2
1175 32 0.2
1175 33 0.2
1175 34 0
1175 35 0.2
1175 36 0.4
1175 37 1
1175 38 0.2
1175 39 0.2
1175 40 0
1175 41 0
1175 42 0.2
1175 43 0.4
1175 44 0
1175 45 0.6
1175 46 0.8
1175 47 0.8
1175 48 0.4
1175 49 1.4
1175 50 0.6
1180 0 0
1180 1 0
1180 2 0
1180 3 0
1180 4 0
1180 5 0
1180 6 0
1180 7 0
1180 8 0
1180 9 0
1180 10 0
1180 11 0
1180 12 0
1180 13 0
1180 14 0
1180 15 0
1180 16 0
1180 17 0
1180 18 0
1180 19 0
1180 20 0
1180 21 0
1180 22 0
1180 23 0
1180 24 0.2
1180 25 0
1180 26 0.2
1180 27 0
1180 28 0
1180 29 0
1180 30 0
1180 31 0.2
1180 32 0
1180 33 0
1180 34 0.2
1180 35 0.2
1180 36 0.4
1180 37 0
1180 38 0.4
1180 39 0.2
1180 40 0.4
1180 41 0.2
1180 42 0.2
1180 43 0.2
1180 44 0.8
1180 45 0.2
1180 46 0.2
1180 47 0
1180 48 0.8
1180 49 0.2
1180 50 0.6
1185 0 0
1185 1 0
1185 2 0
1185 3 0
1185 4 0
1185 5 0
1185 6 0
1185 7 0
1185 8 0
1185 9 0
1185 10 0
1185 11 0
1185 12 0
1185 13 0
1185 14 0
1185 15 0
1185 16 0
1185 17 0
1185 18 0
1185 19 0
1185 20 0
1185 21 0
1185 22 0
1185 23 0
1185 24 0
1185 25 0
1185 26 0
1185 27 0
1185 28 0
1185 29 0.2
1185 30 0.2
1185 31 0
1185 32 0
1185 33 0
1185 34 0.2
1185 35 0
1185 36 0
1185 37 0.4
1185 38 0.2
1185 39 0
1185 40 0
1185 41 0.4
1185 42 0.6
1185 43 0.2
1185 44 0.2
1185 45 0.2
1185 46 0
1185 47 0
1185 48 0.2
1185 49 0.4
1185 50 0.4
1190 0 0
1190 1 0
1190 2 0
1190 3 0
1190 4 0
1190 5 0
1190 6 0
1190 7 0
1190 8 0
1190 9 0
1190 10 0
1190 11 0
1190 12 0
1190 13 0
1190 14 0
1190 15 0
1190 16 0
1190 17 0
1190 18 0
1190 19 0
1190 20 0
1190 21 0
1190 22 0
1190 23 0
1190 24 0
1190 25 0.2
1190 26 0
1190 27 0
1190 28 0
1190 29 0
1190 30 0
1190 31 0
1190 32 0
1190 33 0.2
1190 34 0.2
1190 35 0
1190 36 0
1190 37 0
1190 38 0
1190 39 0.2
1190 40 0
1190 41 0.2
1190 42 0.2
1190 43 0.2
1190 44 0
1190 45 0
1190 46 0
1190 47 0
1190 48 0.4
1190 49 0.4
1190 50 0.2
1195 0 0
1195 1 0
1195 2 0
1195 3 0
1195 4 0
1195 5 0
1195 6 0
1195 7 0
1195 8 0
1195 9 0
1195 10 0
1195 11 0
1195 12 0
1195 13 0
1195 14 0
1195 15 0
1195 16 0
1195 17 0
1195 18 0
1195 19 0
1195 20 0
1195 21 0
1195 22 0
1195 23 0
1195 24 0
1195 25 0
1195 26 0
1195 27 0
1195 28 0.2
1195 29 0
1195 30 0
1195 31 0
1195 32 0
1195 33 0
1195 34 0.2
1195 35 0.2
1195 36 0
1195 37 0
1195 38 0
1195 39 0.2
1195 40 0.2
1195 41 0
1195 42 0
1195 43 0.2
1195 44 0.2
1195 45 0
1195 46 0
1195 47 0.2
1195 48 0.2
1195 49 0
1195 50 0.4
1200 0 0
1200 1 0
1200 2 0
1200 3 0
1200 4 0
1200 5 0
1200 6 0
1200 7 0
1200 8 0
1200 9 0
1200 10 0
1200 11 0
1200 12 0
1200 13 0
1200 14 0
1200 15 0
1200 16 0
1200 17 0
1200 18 0
1200 19 0
1200 20 0
1200 21 0
1200 22 0
1200 23 0
1200 24 0
1200 25 0
1200 26 0
1200 27 0
1200 28 0
1200 29 0
1200 30 0
1200 31 0
1200 32 0
1200 33 0
1200 34 0
1200 35 0
1200 36 0
1200 37 0
1200 38 0
1200 39 0
1200 40 0
1200 41 0
1200 42 0
1200 43 0
1200 44 0
1200 45 0
1200 46 0
1200 47 0
1200 48 0
1200 49 0
1200 50 0
1205 0 0
1205 1 0
1205 2 0
1205 3 0
1205 4 0
1205 5 0
1205 6 0
1205 7 0
1205 8 0
1205 9 0
1205 10 0
1205 11 0
1205 12 0
1205 13 0
1205 14 0
1205 15 0
1205 16 0
1205 17 0
1205 18 0
1205 19 0
1205 20 0
1205 21 0
1205 22 0
1205 23 0
1205 24 0
1205 25 0
1205 26 0
1205 27 0
1205 28 0
1205 29 0
1205 30 0
1205 31 0
1205 32 0
1205 33 0
1205 34 0
1205 35 0
1205 36 0
1205 37 0
1205 38 0
1205 39 0
1205 40 0
1205 41 0
1205 42 0
1205 43 0
1205 44 0
1205 45 0
1205 46 0
1205 47 0
1205 48 0
1205 49 0
1205 50 0
1210 0 0
1210 1 0
1210 2 0
1210 3 0
1210 4 0
1210 5 0
1210 6 0
1210 7 0
1210 8 0
1210 9 0
1210 10 0
1210 11 0
1210 12 0
1210 13 0
1210 14 0
1210 15 0
1210 16 0
1210 17 0
1210 18 0
1210 19 0
1210 20 0
1210 21 0
1210 22 0
1210 23 0
1210 24 0
1210 25 0
1210 26 0
1210 27 0
1210 28 0
1210 29 0
1210 30 0
1210 31 0
1210 32 0
1210 33 0
1210 34 0
1210 35 0
1210 36 0
1210 37 0
1210 38 0
1210 39 0
1210 40 0
1210 41 0
1210 42 0
1210 43 0
1210 44 0
1210 45 0
1210 46 0
1210 47 0
1210 48 0
1210 49 0
1210 50 0
1215 0 0
1215 1 0
1215 2 0
1215 3 0
1215 4 0
1215 5 0
1215 6 0
1215 7 0
1215 8 0
1215 9 0
1215 10 0
1215 11 0
1215 12 0
1215 13 0
1215 14 0
1215 15 0
1215 16 0
1215 17 0
1215 18 0
1215 19 0
1215 20 0
1215 21 0
1215 22 0
1215 23 0
1215 24 0
1215 25 0
1215 26 0
1215 27 0
1215 28 0
1215 29 0
1215 30 0
1215 31 0
1215 32 0
1215 33 0
1215 34 0
1215 35 0
1215 36 0
1215 37 0
1215 38 0
1215 39 0
1215 40 0
1215 41 0
1215 42 0
1215 43 0
1215 44 0
1215 45 0
1215 46 0
1215 47 0
1215 48 0
1215 49 0
1215 50 0
1220 0 0
1220 1 0
1220 2 0
1220 3 0
1220 4 0
1220 5 0
1220 6 0
1220 7 0
1220 8 0
1220 9 0
1220 10 0
1220 11 0
1220 12 0
1220 13 0
1220 14 0
1220 15 0
1220 16 0
1220 17 0
1220 18 0
1220 19 0
1220 20 0
1220 21 0
1220 22 0
1220 23 0
1220 24 0
1220 25 0
1220 26 0
1220 27 0
1220 28 0
1220 29 0
1220 30 0
1220 31 0
1220 32 0
1220 33 0
1220 34 0
1220 35 0
1220 36 0
1220 37 0
1220 38 0
1220 39 0
1220 40 0
1220 41 0
1220 42 0
1220 43 0
1220 44 0
1220 45 0
1220 46 0
1220 47 0
1220 48 0
1220 49 0
1220 50 0
1225 0 0
1225 1 0
1225 2 0
1225 3 0
1225 4 0
1225 5 0
1225 6 0
1225 7 0
1225 8 0
1225 9 0
1225 10 0
1225 11 0
1225 12 0
1225 13 0
1225 14 0
1225 15 0
1225 16 0
1225 17 0
1225 18 0
1225 19 0
1225 20 0
1225 21 0
1225 22 0
1225 23 0
1225 24 0
1225 25 0
1225 26 0
1225 27 0
1225 28 0
1225 29 0
1225 30 0
1225 31 0
1225 32 0
1225 33 0
1225 34 0
1225 35 0
1225 36 0
1225 37 0
1225 38 0
1225 39 0
1225 40 0
1225 41 0
1225 42 0
1225 43 0
1225 44 0
1225 45 0
1225 46 0
1225 47 0
1225 48 0
1225 49 0
1225 50 0
1230 0 0
1230 1 0
1230 2 0
1230 3 0
1230 4 0
1230 5 0
1230 6 0
1230 7 0
1230 8 0
1230 9 0
1230 10 0
1230 11 0
1230 12 0
1230 13 0
1230 14 0
1230 15 0
1230 16 0
1230 17 0
1230 18 0
1230 19 0
1230 20 0
1230 21 0
1230 22 0
1230 23 0
1230 24 0
1230 25 0
1230 26 0
1230 27 0
1230 28 0
1230 29 0
1230 30 0
1230 31 0
1230 32 0
1230 33 0
1230 34 0
1230 35 0
1230 36 0
1230 37 0
1230 38 0
1230 39 0
1230 40 0
1230 41 0
1230 42 0
1230 43 0
1230 44 0
1230 45 0
1230 46 0
1230 47 0
1230 48 0
1230 49 0
1230 50 0
1235 0 0
1235 1 0
1235 2 0
1235 3 0
1235 4 0
1235 5 0
1235 6 0
1235 7 0
1235 8 0
1235 9 0
1235 10 0
1235 11 0
1235 12 0
1235 13 0
1235 14 0
1235 15 0
1235 16 0
1235 17 0
1235 18 0
1235 19 0
1235 20 0
1235 21 0
1235 22 0
1235 23 0
1235 24 0
1235 25 0
1235 26 0
1235 27 0
1235 28 0
1235 29 0
1235 30 0
1235 31 0
1235 32 0
1235 33 0
1235 34 0
1235 35 0
1235 36 0
1235 37 0
1235 38 0
1235 39 0
1235 40 0
1235 41 0
1235 42 0
1235 43 0
1235 44 0
1235 45 0
1235 46 0
1235 47 0
1235 48 0
1235 49 0
1235 50 0
1240 0 0
1240 1 0
1240 2 0
1240 3 0
1240 4 0
1240 5 0
1240 6 0
1240 7 0
1240 8 0
1240 9 0
1240 10 0
1240 11 0
1240 12 0
1240 13 0
1240 14 0
1240 15 0
1240 16 0
1240 17 0
1240 18 0
1240 19 0
1240 20 0
1240 21 0
1240 22 0
1240 23 0
1240 24 0
1240 25 0
1240 26 0
1240 27 0
1240 28 0
1240 29 0
1240 30 0
1240 31 0
1240 32 0
1240 33 0
1240 34 0
1240 35 0
1240 36 0
1240 37 0
1240 38 0
1240 39 0
1240 40 0
1240 41 0
1240 42 0
1240 43 0
1240 44 0
1240 45 0
1240 46 0
1240 47 0
1240 48 0
1240 49 0
1240 50 0
1245 0 0
1245 1 0
1245 2 0
1245 3 0
1245 4 0
1245 5 0
1245 6 0
1245 7 0
1245 8 0
1245 9 0
1245 10 0
1245 11 0
1245 12 0
1245 13 0
1245 14 0
1245 15 0
1245 16 0
1245 17 0
1245 18 0
1245 19 0
1245 20 0
1245 21 0
1245 22 0
1245 23 0
1245 24 0
1245 25 0
1245 26 0
1245 27 0
1245 28 0
1245 29 0
1245 30 0
1245 31 0
1245 32 0
1245 33 0
1245 34 0
1245 35 0
1245 36 0
1245 37 0
1245 38 0
1245 39 0
1245 40 0
1245 41 0
1245 42 0
1245 43 0
1245 44 0
1245 45 0
1245 46 0
1245 47 0
1245 48 0
1245 49 0
1245 50 0
1250 0 0
1250 1 0
1250 2 0
1250 3 0
1250 4 0
1250 5 0
1250 6 0
1250 7 0
1250 8 0
1250 9 0
1250 10 0
1250 11 0
1250 12 0
1250 13 0
1250 14 0
1250 15 0
1250 16 0
1250 17 0
1250 18 0
1250 19 0
1250 20 0
1250 21 0
1250 22 0
1250 23 0
1250 24 0
1250 25 0
1250 26 0
1250 27 0
1250 28 0
1250 29 0
1250 30 0
1250 31 0
1250 32 0
1250 33 0
1250 34 0
1250 35 0
1250 36 0
1250 37 0
1250 38 0
1250 39 0
1250 40 0
1250 41 0
1250 42 0
1250 43 0
1250 44 0
1250 45 0
1250 46 0
1250 47 0
1250 48 0
1250 49 0
1250 50 0
1255 0 0
1255 1 0
1255 2 0
1255 3 0
1255 4 0
1255 5 0
1255 6 0
1255 7 0
1255 8 0
1255 9 0
1255 10 0
1255 11 0
1255 12 0
1255 13 0
1255 14 0
1255 15 0
1255 16 0
1255 17 0
1255 18 0
1255 19 0
1255 20 0
1255 21 0
1255 22 0
1255 23 0
1255 24 0
1255 25 0
1255 26 0
1255 27 0
